period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,C3,Leistungstarif Niederspannung,10.981,0,10.981,90,5880,6.221,Leistungstarif Niederspannung,13.15,0,13.15,0,0,13.15,0,2.3,26.431,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H6,Basistarif,11.176,0,11.176,90,0,10.036,Basistarif,13.65,0,13.65,0,0,13.65,0,2.3,27.126,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,C2,Basistarif,11.441,0,11.441,90,0,10.361,Basistarif,13.65,0,13.65,0,0,13.65,0.4,2.3,27.791,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H2,Basistarif,14.571,0,14.571,90,0,10.191,Basistarif,13.65,0,13.65,0,0,13.65,0,2.3,30.521,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,C1,Basistarif,12.273,0,12.273,90,0,10.368,Basistarif,13.65,0,13.65,0,0,13.65,0,2.3,28.223,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,C1,Basistarif,12.273,0,12.273,90,0,10.368,Basistarif,13.65,0,13.65,0,0,13.65,0.4,2.3,28.623,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H7,Basistarif,11.623,0,11.623,90,0,10.151,Basistarif,13.65,0,13.65,0,0,13.65,0,2.3,27.573,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H3,Basistarif,12.886,0,12.886,90,0,10.106,Basistarif,13.65,0,13.65,0,0,13.65,0,2.3,28.836,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,C3,Leistungstarif Niederspannung,10.981,0,10.981,90,5880,6.221,Leistungstarif Niederspannung,13.15,0,13.15,0,0,13.15,0.4,2.3,26.831,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,C4,Leistungstarif Niederspannung,10.419,0,10.419,90,17640,6.093,Leistungstarif Niederspannung,13.15,0,13.15,0,0,13.15,0,2.3,25.869,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H3,Basistarif,12.886,0,12.886,90,0,10.106,Basistarif,13.65,0,13.65,0,0,13.65,0.4,2.3,29.236,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,C6,Leistungstarif Mittelspannung,6.243,0,6.243,90,44640,2.481,Leistungstarif Mittelspannung,12.8,0,12.8,0,0,12.8,0.2,2.3,21.543,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H6,Basistarif,11.176,0,11.176,90,0,10.036,Basistarif,13.65,0,13.65,0,0,13.65,0.4,2.3,27.526,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,C5,Leistungstarif Mittelspannung,6.635,0,6.635,90,16740,2.489,Leistungstarif Mittelspannung,12.8,0,12.8,0,0,12.8,0.2,2.3,21.935,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H4,Basistarif,12.98,0,12.98,90,0,10.2,Basistarif,13.65,0,13.65,0,0,13.65,0.4,2.3,29.33,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H2,Basistarif,14.571,0,14.571,90,0,10.191,Basistarif,13.65,0,13.65,0,0,13.65,0.4,2.3,30.921,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H7,Basistarif,11.623,0,11.623,90,0,10.151,Basistarif,13.65,0,13.65,0,0,13.65,0.4,2.3,27.973,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,C2,Basistarif,11.441,0,11.441,90,0,10.361,Basistarif,13.65,0,13.65,0,0,13.65,0,2.3,27.391,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H5,Basistarif,12.101,0,12.101,90,0,10.121,Basistarif,13.65,0,13.65,0,0,13.65,0,2.3,28.051,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H5,Basistarif,12.101,0,12.101,90,0,10.121,Basistarif,13.65,0,13.65,0,0,13.65,0.4,2.3,28.451,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H4,Basistarif,12.98,0,12.98,90,0,10.2,Basistarif,13.65,0,13.65,0,0,13.65,0,2.3,28.93,,
2025,CHE-108.955.877,Elektra Niederbüren Stromversorgung,standard,H1,Basistarif,16.601,0,16.601,90,0,10.196,Basistarif,13.65,0,13.65,0,0,13.65,0,2.3,32.551,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,H5,Basistarif (Haushalt),17.12,0,17.12,173,0,14.034,Basistarif (Haushalt),16.595,0,16.595,0,0,16.595,0.3,2.3,36.315,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,H6,Basistarif (Haushalt),14.677,0,14.677,173,0,13.205,Basistarif (Haushalt),15.163,0,15.163,0,0,15.163,0.3,2.3,32.441,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,H2,Basistarif (Haushalt),22.473,0,22.473,173,0,14.773,Basistarif (Haushalt),17.872,0,17.872,0,0,17.872,0.3,2.3,42.946,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,C4,GT-N,16.249,0,16.249,600,20160,11.317,GT-N,18.301,0,18.301,0,0,18.301,0.3,2.3,37.15,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,C2,Basistarif (Haushalt),17.455,0,17.455,173,0,16.098,Basistarif (Haushalt),20.16,0,20.16,0,0,20.16,0.3,2.3,40.215,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,H3,Basistarif (Haushalt),18.543,0,18.543,173,0,13.919,Basistarif (Haushalt),16.396,0,16.396,0,0,16.396,0.3,2.3,37.539,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,C5,GT-H1,9.121,0,9.121,1020,20160,4.105,GT-H1,18.359,0,18.359,0,0,18.359,0.3,2.3,30.08,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,H8,Basistarif (Haushalt),17.889,0,17.889,173,0,14.802,Basistarif (Haushalt),17.922,0,17.922,0,0,17.922,0.3,2.3,38.411,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,H7,Basistarif (Haushalt),16.387,0,16.387,173,0,14.276,Basistarif (Haushalt),17.014,0,17.014,0,0,17.014,0.3,2.3,36.001,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,C7,GT-H2,7.322,0,7.322,1020,219072,3.608,GT-N,17.367,0,17.367,0,0,17.367,0.3,2.3,27.289,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,C3,GT-N,17.286,0,17.286,600,6720,11.626,GT-N,19.146,0,19.146,0,0,19.146,0.3,2.3,39.032,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,C1,Basistarif (Haushalt),19.093,0,19.093,173,0,16.15,Basistarif (Haushalt),20.25,0,20.25,0,0,20.25,0.3,2.3,41.943,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,H1,Basistarif (Haushalt),26.43,0,26.43,173,0,14.837,Basistarif (Haushalt),17.982,0,17.982,0,0,17.982,0.3,2.3,47.012,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,H4,Basistarif (Haushalt),19.427,0,19.427,173,0,14.802,Basistarif (Haushalt),17.922,0,17.922,0,0,17.922,0.3,2.3,39.948,,
2025,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,standard,C6,GT-H2,8.154,0,8.154,1020,53760,3.722,GT-N,18.38,0,18.38,0,0,18.38,0.3,2.3,29.134,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,H2,easyHome,11.98,0,11.98,90,0,7.6,easyHome,18.82,0,18.82,0,0,18.82,0.75,2.3,33.85,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,C4,powerHigh,8.246,0,8.246,90,16740,4.1,powerHigh,17.82,0,17.82,0,0,17.82,0.75,2.3,29.116,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,C2,easyHome,8.68,0,8.68,90,0,7.6,easyHome,18.82,0,18.82,0,0,18.82,0.75,2.3,30.55,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,C3,powerHigh,8.66,0,8.66,90,5580,4.1,powerHigh,17.82,0,17.82,0,0,17.82,0.75,2.3,29.53,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,H3,easyHome,10.38,0,10.38,90,0,7.6,easyHome,18.82,0,18.82,0,0,18.82,0.75,2.3,32.25,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,C1,easyHome,9.505,0,9.505,90,0,7.6,easyHome,18.82,0,18.82,0,0,18.82,0.75,2.3,31.375,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,H1,easyHome,14.005,0,14.005,90,0,7.6,easyHome,18.82,0,18.82,0,0,18.82,0.75,2.3,35.875,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,H7,easyHome,9.072,0,9.072,90,0,7.6,easyHome,18.82,0,18.82,0,0,18.82,0.75,2.3,30.942,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,H6,easyHome,8.74,0,8.74,90,0,7.6,easyHome,18.82,0,18.82,0,0,18.82,0.75,2.3,30.61,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,H5,easyHome,9.58,0,9.58,90,0,7.6,easyHome,18.82,0,18.82,0,0,18.82,0.75,2.3,31.45,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,H8,easyHome,9.58,0,9.58,90,0,7.6,easyHome,18.82,0,18.82,0,0,18.82,0.75,2.3,31.45,,
2025,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",standard,H4,easyHome,10.38,0,10.38,90,0,7.6,easyHome,18.82,0,18.82,0,0,18.82,0.75,2.3,32.25,,
2025,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",standard,H2,Haushalt,13.695,0,13.695,90,0,9.315,Haushalt,17.4,0,17.4,0,0,17.4,1.05,2.3,34.445,,
2025,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",standard,H4,Haushalt,12.1,0,12.1,90,0,9.32,Haushalt,17.4,0,17.4,0,0,17.4,1.05,2.3,32.85,,
2025,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",standard,H3,Haushalt,12.044,0,12.044,90,0,9.264,Haushalt,17.4,0,17.4,0,0,17.4,1.05,2.3,32.794,,
2025,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",standard,H5,Haushalt,11.252,0,11.252,90,0,9.272,Haushalt,17.4,0,17.4,0,0,17.4,1.05,2.3,32.002,,
2025,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",standard,H1,Haushalt,15.722,0,15.722,90,0,9.317,Haushalt,17.4,0,17.4,0,0,17.4,1.05,2.3,36.472,,
2025,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",standard,C3,Grosskunden,9.034,0,9.034,105,5640,4.424,Grosskunden,17,0,17,0,0,17,1.05,2.3,29.384,,
2025,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",standard,H6,Haushalt,10.362,0,10.362,90,0,9.222,Haushalt,17.4,0,17.4,0,0,17.4,1.05,2.3,31.112,,
2025,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",standard,H7,Haushalt,10.763,0,10.763,90,0,9.29,Haushalt,17.4,0,17.4,0,0,17.4,1.05,2.3,31.513,,
2025,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",standard,C4,Grosskunden,8.574,0,8.574,105,16920,4.389,Grosskunden,17,0,17,0,0,17,1.05,2.3,28.924,,
2025,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",standard,H8,Haushalt,11.3,0,11.3,90,0,9.32,Haushalt,17.4,0,17.4,0,0,17.4,1.05,2.3,32.05,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,H4,S-Strom,15.047,0,15.047,102,0,12,S-Strom,12.8,0,12.8,0,0,12.8,0.6,2.3,30.747,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,H6,S-Strom,13.188,0,13.188,102,0,12,S-Strom,12.8,0,12.8,0,0,12.8,0.6,2.3,28.888,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,C1,S-Strom,14.055,0,14.055,102,0,12,S-Strom,12.8,0,12.8,0,0,12.8,0.6,2.3,29.755,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,H7,S-Strom,13.565,0,13.565,102,0,12,S-Strom,12.8,0,12.8,0,0,12.8,0.6,2.3,29.265,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,C3,L-Strom,11.548,0,11.548,102,5700,6.9,L-Strom,12.4,0,12.4,0,0,12.4,0.6,2.3,26.848,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,C2,S-Strom,13.12,0,13.12,102,0,12,S-Strom,12.8,0,12.8,0,0,12.8,0.6,2.3,28.82,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,H8,S-Strom,14.14,0,14.14,102,0,12,S-Strom,12.8,0,12.8,0,0,12.8,0.6,2.3,29.84,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,H2,S-Strom,16.86,0,16.86,102,0,12,S-Strom,12.8,0,12.8,0,0,12.8,0.6,2.3,32.56,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,H5,S-Strom,14.14,0,14.14,102,0,12,S-Strom,12.8,0,12.8,0,0,12.8,0.6,2.3,29.84,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,H1,S-Strom,19.155,0,19.155,102,0,12,S-Strom,12.8,0,12.8,0,0,12.8,0.6,2.3,34.855,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,H3,S-Strom,15.047,0,15.047,102,0,12,S-Strom,12.8,0,12.8,0,0,12.8,0.6,2.3,30.747,,
2025,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",standard,C4,L-Strom,11.12,0,11.12,102,17100,6.9,L-Strom,12.4,0,12.4,0,0,12.4,0.6,2.3,26.42,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,H7,Doppeltarif,12.386,0,12.386,95,0,10.875,Doppeltarif,16.75,0,16.75,0,0,16.75,0,2.3,31.436,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,H8,Doppeltarif,13.307,0,13.307,95,0,11.26,Doppeltarif,16.75,0,16.75,0,0,16.75,0,2.3,32.357,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,C5,MS-Tarif,8.506,0,8.506,90,17280,4.252,MS-Tarif,16.15,0,16.15,0,0,16.15,0,2.3,26.956,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,H5,Doppeltarif,12.688,0,12.688,95,0,10.642,Doppeltarif,16.75,0,16.75,0,0,16.75,0,2.3,31.738,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,H4,Doppeltarif,14.151,0,14.151,95,0,11.26,Doppeltarif,16.75,0,16.75,0,0,16.75,0,2.3,33.201,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,H3,Doppeltarif,13.421,0,13.421,95,0,10.53,Doppeltarif,16.75,0,16.75,0,0,16.75,0,2.3,32.471,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,H2,Doppeltarif,15.773,0,15.773,95,0,11.193,Doppeltarif,16.75,0,16.75,0,0,16.75,0,2.3,34.823,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,C3,Grosskunden,10.455,0,10.455,90,5760,5.775,Grosskunden,16.15,0,16.15,0,0,16.15,0,2.3,28.905,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,H6,Doppeltarif,11.142,0,11.142,95,0,9.982,Doppeltarif,16.75,0,16.75,0,0,16.75,0,2.3,30.192,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,H1,Doppeltarif,17.944,0,17.944,95,0,11.226,Doppeltarif,16.75,0,16.75,0,0,16.75,0,2.3,36.994,,
2025,CHE-108.955.972,Elektra Andwil Stromversorgung,standard,C4,Grosskunden,10.017,0,10.017,90,17280,5.763,Grosskunden,16.15,0,16.15,0,0,16.15,0,2.3,28.467,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C4,Industrie NS,7.835,0,7.835,90,16740,3.689,Industrie NS,21.635,0,21.635,0,0,21.635,0,2.3,31.77,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C2,Haushalt,10.285,0,10.285,90,0,9.205,Haushalt,23.553,0,23.553,0,0,23.553,0,2.3,36.138,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H3,Haushalt,10.712,0,10.712,90,0,7.932,Haushalt,21.618,0,21.618,0,0,21.618,0,2.3,34.63,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H6,Haushalt,8.721,0,8.721,90,0,7.581,Haushalt,21.085,0,21.085,0,0,21.085,0.6,2.3,32.706,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H4,Haushalt,11.18,0,11.18,90,0,8.4,Haushalt,22.33,0,22.33,0,0,22.33,0.6,2.3,36.41,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C1,Haushalt,11.145,0,11.145,90,0,9.24,Haushalt,23.607,0,23.607,0,0,23.607,0.6,2.3,37.651,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C7,Mittelspannung,5.698,0,5.698,90,181908,2.492,Mittelspannung,21.299,0,21.299,0,0,21.299,0.6,2.3,29.897,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C4,Industrie NS,7.835,0,7.835,90,16740,3.689,Industrie NS,21.635,0,21.635,0,0,21.635,0.6,2.3,32.37,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C5,Mittelspannung,6.698,0,6.698,90,16740,2.552,Mittelspannung,21.45,0,21.45,0,0,21.45,0.6,2.3,31.048,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C3,Industrie NS,8.284,0,8.284,90,5580,3.724,Industrie NS,21.693,0,21.693,0,0,21.693,0.6,2.3,32.877,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H8,Haushalt,10.38,0,10.38,90,0,8.4,Haushalt,22.33,0,22.33,0,0,22.33,0,2.3,35.01,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C2,Haushalt,10.285,0,10.285,90,0,9.205,Haushalt,23.553,0,23.553,0,0,23.553,0.6,2.3,36.738,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H3,Haushalt,10.712,0,10.712,90,0,7.932,Haushalt,21.618,0,21.618,0,0,21.618,0.6,2.3,35.23,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H7,Haushalt,9.626,0,9.626,90,0,8.153,Haushalt,21.955,0,21.955,0,0,21.955,0.6,2.3,34.481,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H1,Haushalt,14.783,0,14.783,90,0,8.378,Haushalt,22.297,0,22.297,0,0,22.297,0,2.3,39.381,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C1,Haushalt,11.145,0,11.145,90,0,9.24,Haushalt,23.607,0,23.607,0,0,23.607,0,2.3,37.051,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C6,Mittelspannung,6.303,0,6.303,90,44640,2.541,Mittelspannung,21.422,0,21.422,0,0,21.422,0.6,2.3,30.625,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H5,Haushalt,9.984,0,9.984,90,0,8.004,Haushalt,21.727,0,21.727,0,0,21.727,0,2.3,34.011,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H8,Haushalt,10.38,0,10.38,90,0,8.4,Haushalt,22.33,0,22.33,0,0,22.33,0.6,2.3,35.61,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,C3,Industrie NS,8.284,0,8.284,90,5580,3.724,Industrie NS,21.693,0,21.693,0,0,21.693,0,2.3,32.277,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H7,Haushalt,9.626,0,9.626,90,0,8.153,Haushalt,21.955,0,21.955,0,0,21.955,0,2.3,33.881,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H2,Haushalt,12.737,0,12.737,90,0,8.357,Haushalt,22.265,0,22.265,0,0,22.265,0,2.3,37.302,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H6,Haushalt,8.721,0,8.721,90,0,7.581,Haushalt,21.085,0,21.085,0,0,21.085,0,2.3,32.106,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H4,Haushalt,11.18,0,11.18,90,0,8.4,Haushalt,22.33,0,22.33,0,0,22.33,0,2.3,35.81,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H5,Haushalt,9.984,0,9.984,90,0,8.004,Haushalt,21.727,0,21.727,0,0,21.727,0.6,2.3,34.611,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H2,Haushalt,12.737,0,12.737,90,0,8.357,Haushalt,22.265,0,22.265,0,0,22.265,0.6,2.3,37.902,,
2025,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",standard,H1,Haushalt,14.783,0,14.783,90,0,8.378,Haushalt,22.297,0,22.297,0,0,22.297,0.6,2.3,39.981,,
2025,CHE-114.834.012,Stadtwerke Gossau,standard,H3,NS 1,9.072,0,9.072,84,0,6.425,NS 1 basic,19.983,0,19.983,0,0,19.983,0.3,2.3,31.655,,
2025,CHE-114.834.012,Stadtwerke Gossau,standard,H2,NS1,10.906,0,10.906,84,0,6.766,NS 1 basic,20.289,0,20.289,0,0,20.289,0.3,2.3,33.795,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,H4,NS 1,9.447,0,9.447,84,0,6.8,NS 1 classic,19.32,0,19.32,0,0,19.32,0.3,2.3,31.367,,
2025,CHE-114.834.012,Stadtwerke Gossau,standard,C4,NS 3,7.998,0,7.998,84,16650,3.871,NS 3 basic,20.045,0,20.045,0,0,20.045,0.3,2.3,30.643,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,C3,NS 3,8.605,0,8.605,84,5550,4.069,NS 3 classic,19.22,0,19.22,0,0,19.22,0.3,2.3,30.425,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,H7,NS 1,8.029,0,8.029,84,0,6.603,NS 1 classic,19.142,0,19.142,0,0,19.142,0.3,2.3,29.771,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,C2,NS 1,8.504,0,8.504,84,0,7.444,NS 1 classic,19.899,0,19.899,0,0,19.899,0.3,2.3,31.003,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,H1,NS 1,12.813,0,12.813,84,0,6.783,NS 1 classic,19.304,0,19.304,0,0,19.304,0.3,2.3,34.717,,
2025,CHE-114.834.012,Stadtwerke Gossau,standard,H5,NS 1,8.383,0,8.383,84,0,6.483,NS 1 basic,20.035,0,20.035,0,0,20.035,0.3,2.3,31.017,,
2025,CHE-114.834.012,Stadtwerke Gossau,standard,C3,NS 3,8.605,0,8.605,84,5550,4.069,NS 3 basic,20.22,0,20.22,0,0,20.22,0.3,2.3,31.425,,
2025,CHE-114.834.012,Stadtwerke Gossau,standard,H7,NS 1,8.029,0,8.029,84,0,6.603,NS 1 basic,20.142,0,20.142,0,0,20.142,0.3,2.3,30.771,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,C6,MS 1,6.668,0,6.668,84,44400,2.923,Ms 1 classic,18.653,0,18.653,0,0,18.653,0.3,2.3,27.921,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,C7,MS 1,5.968,0,5.968,84,180930,2.775,MS 1 classic,18.469,0,18.469,0,0,18.469,0.3,2.3,27.037,,
2025,CHE-114.834.012,Stadtwerke Gossau,standard,H1,NS 1,12.813,0,12.813,84,0,6.783,NS1 basic,20.304,0,20.304,0,0,20.304,0.3,2.3,35.717,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,H2,NS 1,10.906,0,10.906,84,0,6.766,NS 1 classic,19.289,0,19.289,0,0,19.289,0.3,2.3,32.795,,
2025,CHE-114.834.012,Stadtwerke Gossau,standard,C5,MS 1,7.083,0,7.083,84,16650,2.956,MS 1 basic,19.695,0,19.695,0,0,19.695,0.3,2.3,29.378,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,H3,NS 1,9.072,0,9.072,84,0,6.425,NS 1 classic,18.983,0,18.983,0,0,18.983,0.3,2.3,30.655,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,H8,NS 1,8.7,0,8.7,84,0,6.8,NS 1 classic,19.32,0,19.32,0,0,19.32,0.3,2.3,30.62,,
2025,CHE-114.834.012,Stadtwerke Gossau,standard,H8,NS 1,8.7,0,8.7,84,0,6.8,NS 1 basic,20.32,0,20.32,0,0,20.32,0.3,2.3,31.62,,
2025,CHE-114.834.012,Stadtwerke Gossau,cheapest,C4,NS 3,7.998,0,7.998,84,16650,3.871,NS 3 classic,19.045,0,19.045,0,0,19.045,0.3,2.3,29.643,,
2025,CHE-114.834.012,Stadtwerke Gossau,standard,C1,NS 1,9.302,0,9.302,84,0,7.472,NS 1 basic,20.925,0,20.925,0,0,20.925,0.3,2.3,32.827,,
